5_Topline,500,1000,0.974,True,False,0.013920307159423828
5_Topline,500,1500,0.956,True,False,0.027884721755981445
5_Topline,500,2000,0.954,True,False,0.039856910705566406
5_Topline,500,2500,0.966,True,False,0.06379294395446777
5_Topline,500,3000,0.944,True,False,0.0787515640258789
5_Topline,500,3500,0.978,True,False,0.09586429595947266
5_Topline,500,4000,0.964,True,False,0.1138150691986084
5_Topline,500,4500,0.964,True,False,0.12778043746948242
5_Topline,500,5000,0.936,True,False,0.1405165195465088
5_Topline,500,5500,0.272,True,True,0.15551114082336426
5_Topline,500,6000,0.93,True,False,0.16944503784179688
5_Topline,500,6500,0.926,True,False,0.18542909622192383
5_Topline,500,7000,0.926,True,False,0.2073674201965332
5_Topline,500,7500,0.95,True,False,0.22034144401550293
5_Topline,500,8000,0.942,True,False,0.2353367805480957
5_Topline,500,8500,0.94,True,False,0.24930047988891602
5_Topline,500,9000,0.944,True,False,0.26429009437561035
5_Topline,500,9500,0.926,True,False,0.27725934982299805
5_Topline,500,10000,0.944,True,False,0.2902252674102783
5_Topline,500,10500,0.286,True,False,0.30322885513305664
5_Topline,500,11000,0.936,True,False,0.32018375396728516
5_Topline,500,11500,0.952,True,False,0.3351447582244873
5_Topline,500,12000,0.956,True,False,0.3481109142303467
5_Topline,500,12500,0.952,True,False,0.3610832691192627
5_Topline,500,13000,0.944,True,False,0.3760390281677246
5_Topline,500,13500,0.956,True,False,0.3900291919708252
5_Topline,500,14000,0.958,True,False,0.4029982089996338
5_Topline,500,14500,0.966,True,False,0.4349098205566406
5_Topline,500,15000,0.964,True,False,0.4489784240722656
5_Topline,500,15500,0.276,True,False,0.4619438648223877
5_Topline,500,16000,0.928,True,False,0.476945161819458
5_Topline,500,16500,0.938,True,False,0.4899141788482666
5_Topline,500,17000,0.966,True,False,0.5049068927764893
5_Topline,500,17500,0.93,True,False,0.5208950042724609
5_Topline,500,18000,0.95,True,False,0.5408942699432373
5_Topline,500,18500,0.964,True,False,0.5538909435272217
5_Topline,500,19000,0.918,True,False,0.5678720474243164
5_Topline,500,19500,0.912,True,False,0.5806918144226074
5_Topline,500,20000,0.964,True,False,0.595623254776001
5_Topline,1500,3000,0.9766666666666667,True,False,0.016952991485595703
5_Topline,1500,4500,0.9626666666666667,True,False,0.032909393310546875
5_Topline,1500,6000,0.47933333333333333,True,True,0.04884052276611328
5_Topline,1500,7500,0.8633333333333333,True,False,0.0678255558013916
5_Topline,1500,9000,0.9413333333333334,True,False,0.0837869644165039
5_Topline,1500,10500,0.7246666666666667,True,True,0.10242009162902832
5_Topline,1500,12000,0.44466666666666665,True,False,0.11945343017578125
5_Topline,1500,13500,0.9813333333333333,True,False,0.13543963432312012
5_Topline,1500,15000,0.9533333333333334,True,False,0.15239548683166504
5_Topline,1500,16500,0.256,True,True,0.1702563762664795
5_Topline,1500,18000,0.948,True,False,0.18711018562316895
