Exp_name,Window_size,Detection_end,Det_acc,Drift_signaled,Real_drift,Total_Training_time
1_Baseline,500,16932,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,16933,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,16934,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,16935,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16936,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16937,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16938,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16939,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16940,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16941,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16942,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16943,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16944,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16945,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16946,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16947,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16948,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16949,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16950,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16951,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16952,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16953,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16954,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16955,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16956,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16957,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16958,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16959,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16960,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16961,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16962,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16963,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16964,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16965,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16966,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16967,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16968,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16969,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16970,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16971,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16972,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16973,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,16974,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16975,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16976,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,16977,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16978,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,16979,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,16980,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16981,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16982,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16983,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16984,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16985,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16986,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16987,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16988,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16989,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16990,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16991,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16992,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16993,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16994,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16995,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16996,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16997,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,16998,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,16999,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17000,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17001,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17002,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17003,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17004,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17005,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17006,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17007,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17008,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17009,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17010,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17011,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17012,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17013,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17014,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17015,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17016,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17017,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17018,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17019,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17020,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17021,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17022,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17023,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17024,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17025,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17026,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17027,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17028,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17029,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17030,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17031,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17032,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17033,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17034,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17035,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17036,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17037,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17038,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17039,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17040,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17041,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17042,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17043,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17044,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17045,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17046,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17047,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17048,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17049,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17050,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17051,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17052,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17053,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17054,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17055,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17056,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17057,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17058,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17059,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17060,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17061,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17062,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17063,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17064,0.4319999999999995,False,False,0.028034448623657227
1_Baseline,500,17065,0.4319999999999995,False,False,0.028034448623657227
1_Baseline,500,17066,0.4319999999999995,False,False,0.028034448623657227
1_Baseline,500,17067,0.4319999999999995,False,False,0.028034448623657227
1_Baseline,500,17068,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17069,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17070,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17071,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17072,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17073,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17074,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17075,0.4339999999999995,False,False,0.028034448623657227
1_Baseline,500,17076,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17077,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17078,0.4359999999999995,False,False,0.028034448623657227
1_Baseline,500,17079,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17080,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17081,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17082,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17083,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17084,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17085,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17086,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17087,0.4379999999999995,False,False,0.028034448623657227
1_Baseline,500,17088,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17089,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17090,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17091,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17092,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17093,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17094,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17095,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17096,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17097,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17098,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17099,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17100,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17101,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17102,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17103,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17104,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17105,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17106,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17107,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17108,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17109,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17110,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17111,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17112,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17113,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17114,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17115,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17116,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17117,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17118,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17119,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17120,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17121,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17122,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17123,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17124,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17125,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17126,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17127,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17128,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17129,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17130,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17131,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17132,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17133,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17134,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17135,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17136,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17137,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17138,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17139,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17140,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17141,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17142,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17143,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17144,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17145,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17146,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17147,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17148,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17149,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17150,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17151,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17152,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17153,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17154,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17155,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17156,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17157,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17158,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17159,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17160,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17161,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17162,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17163,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17164,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17165,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17166,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17167,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17168,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17169,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17170,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17171,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17172,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17173,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17174,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17175,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17176,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17177,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17178,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17179,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17180,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17181,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17182,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17183,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17184,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17185,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17186,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17187,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17188,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17189,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17190,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17191,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17192,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17193,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17194,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17195,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17196,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17197,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17198,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17199,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17200,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17201,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17202,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17203,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17204,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17205,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17206,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17207,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17208,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17209,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17210,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17211,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17212,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17213,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17214,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17215,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17216,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17217,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17218,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17219,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17220,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17221,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17222,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17223,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17224,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17225,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17226,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17227,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17228,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17229,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17230,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17231,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17232,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17233,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17234,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17235,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17236,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17237,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17238,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17239,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17240,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17241,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17242,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17243,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17244,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17245,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17246,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17247,0.4399999999999995,False,False,0.028034448623657227
1_Baseline,500,17248,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17249,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17250,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17251,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17252,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17253,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17254,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17255,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17256,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17257,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17258,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17259,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17260,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17261,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17262,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17263,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17264,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17265,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17266,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17267,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17268,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17269,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17270,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17271,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17272,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17273,0.4419999999999995,False,False,0.028034448623657227
1_Baseline,500,17274,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17275,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17276,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17277,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17278,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17279,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17280,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17281,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17282,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17283,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17284,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17285,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17286,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17287,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17288,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17289,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17290,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17291,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17292,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17293,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17294,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17295,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17296,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17297,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17298,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17299,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17300,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17301,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17302,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17303,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17304,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17305,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17306,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17307,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17308,0.4439999999999995,False,False,0.028034448623657227
1_Baseline,500,17309,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17310,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17311,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17312,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17313,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17314,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17315,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17316,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17317,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17318,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17319,0.4459999999999995,False,False,0.028034448623657227
1_Baseline,500,17320,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17321,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17322,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17323,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17324,0.4479999999999995,False,False,0.028034448623657227
1_Baseline,500,17325,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17326,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17327,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17328,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17329,0.4499999999999995,False,False,0.028034448623657227
1_Baseline,500,17330,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17331,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17332,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17333,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17334,0.4539999999999995,False,False,0.028034448623657227
1_Baseline,500,17335,0.4539999999999995,False,False,0.028034448623657227
1_Baseline,500,17336,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17337,0.4539999999999995,False,False,0.028034448623657227
1_Baseline,500,17338,0.4539999999999995,False,False,0.028034448623657227
1_Baseline,500,17339,0.4539999999999995,False,False,0.028034448623657227
1_Baseline,500,17340,0.4519999999999995,False,False,0.028034448623657227
1_Baseline,500,17341,0.4519999999999995,False,False,0.028034448623657227
