Exp_name,Window_size,Sign_thres,Detection_end,Det_acc,Ref_dist,Det_dist,KS_result,Drift_signaled,Real_drift,Total_Training_time
2_Response_uncertainty,500,0.01,1000,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1001,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1002,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1003,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1004,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1005,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1006,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1007,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1008,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1009,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1010,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1011,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1012,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1013,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1014,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1015,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1016,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1017,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1018,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1019,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1020,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1021,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1022,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1023,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1024,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1025,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1026,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1027,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1028,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1029,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1030,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1031,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1032,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1033,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1034,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1035,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1036,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1037,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1038,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1039,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1040,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1041,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1042,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1043,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1044,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1045,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1046,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1047,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1048,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1049,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1050,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1051,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1052,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1053,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1054,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1055,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1056,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1057,1.0,,,1.0,False,False,0.00897979736328125
2_Response_uncertainty,500,0.01,1058,1.0,,,1.0,False,False,0.00897979736328125
