Exp_name,Window_size,Detection_end,Det_acc,Drift_signaled,Real_drift,Total_Training_time
1_Baseline,500,1257,0.832,False,False,0.019945859909057617
1_Baseline,500,1258,0.83,False,False,0.019945859909057617
1_Baseline,500,1259,0.83,False,False,0.019945859909057617
1_Baseline,500,1260,0.832,False,False,0.019945859909057617
1_Baseline,500,1261,0.832,False,False,0.019945859909057617
1_Baseline,500,1262,0.832,False,False,0.019945859909057617
1_Baseline,500,1263,0.832,False,False,0.019945859909057617
1_Baseline,500,1264,0.832,False,False,0.019945859909057617
1_Baseline,500,1265,0.83,False,False,0.019945859909057617
1_Baseline,500,1266,0.83,False,False,0.019945859909057617
1_Baseline,500,1267,0.83,False,False,0.019945859909057617
1_Baseline,500,1268,0.83,False,False,0.019945859909057617
1_Baseline,500,1269,0.832,False,False,0.019945859909057617
1_Baseline,500,1270,0.832,False,False,0.019945859909057617
1_Baseline,500,1271,0.832,False,False,0.019945859909057617
1_Baseline,500,1272,0.832,False,False,0.019945859909057617
1_Baseline,500,1273,0.832,False,False,0.019945859909057617
1_Baseline,500,1274,0.832,False,False,0.019945859909057617
1_Baseline,500,1275,0.832,False,False,0.019945859909057617
1_Baseline,500,1276,0.834,False,False,0.019945859909057617
1_Baseline,500,1277,0.832,False,False,0.019945859909057617
1_Baseline,500,1278,0.832,False,False,0.019945859909057617
1_Baseline,500,1279,0.832,False,False,0.019945859909057617
1_Baseline,500,1280,0.83,False,False,0.019945859909057617
1_Baseline,500,1281,0.832,False,False,0.019945859909057617
1_Baseline,500,1282,0.834,False,False,0.019945859909057617
1_Baseline,500,1283,0.834,False,False,0.019945859909057617
1_Baseline,500,1284,0.834,False,False,0.019945859909057617
1_Baseline,500,1285,0.834,False,False,0.019945859909057617
1_Baseline,500,1286,0.832,False,False,0.019945859909057617
1_Baseline,500,1287,0.832,False,False,0.019945859909057617
1_Baseline,500,1288,0.832,False,False,0.019945859909057617
1_Baseline,500,1289,0.834,False,False,0.019945859909057617
1_Baseline,500,1290,0.834,False,False,0.019945859909057617
1_Baseline,500,1291,0.834,False,False,0.019945859909057617
1_Baseline,500,1292,0.834,False,False,0.019945859909057617
1_Baseline,500,1293,0.834,False,False,0.019945859909057617
1_Baseline,500,1294,0.834,False,False,0.019945859909057617
1_Baseline,500,1295,0.834,False,False,0.019945859909057617
1_Baseline,500,1296,0.832,False,False,0.019945859909057617
1_Baseline,500,1297,0.832,False,False,0.019945859909057617
1_Baseline,500,1298,0.832,False,False,0.019945859909057617
1_Baseline,500,1299,0.832,False,False,0.019945859909057617
1_Baseline,500,1300,0.83,False,False,0.019945859909057617
1_Baseline,500,1301,0.83,False,False,0.019945859909057617
1_Baseline,500,1302,0.83,False,False,0.019945859909057617
1_Baseline,500,1303,0.83,False,False,0.019945859909057617
1_Baseline,500,1304,0.828,False,False,0.019945859909057617
1_Baseline,500,1305,0.828,False,False,0.019945859909057617
1_Baseline,500,1306,0.83,False,False,0.019945859909057617
1_Baseline,500,1307,0.832,False,False,0.019945859909057617
1_Baseline,500,1308,0.832,False,False,0.019945859909057617
1_Baseline,500,1309,0.83,False,False,0.019945859909057617
1_Baseline,500,1310,0.83,False,False,0.019945859909057617
1_Baseline,500,1311,0.83,False,False,0.019945859909057617
1_Baseline,500,1312,0.828,False,False,0.019945859909057617
1_Baseline,500,1313,0.826,False,False,0.019945859909057617
1_Baseline,500,1314,0.826,False,False,0.019945859909057617
1_Baseline,500,1315,0.826,False,False,0.019945859909057617
1_Baseline,500,1316,0.826,False,False,0.019945859909057617
1_Baseline,500,1317,0.826,False,False,0.019945859909057617
1_Baseline,500,1318,0.824,False,False,0.019945859909057617
1_Baseline,500,1319,0.824,False,False,0.019945859909057617
1_Baseline,500,1320,0.824,False,False,0.019945859909057617
1_Baseline,500,1321,0.824,False,False,0.019945859909057617
1_Baseline,500,1322,0.824,False,False,0.019945859909057617
1_Baseline,500,1323,0.824,False,False,0.019945859909057617
1_Baseline,500,1324,0.824,False,False,0.019945859909057617
1_Baseline,500,1325,0.824,False,False,0.019945859909057617
1_Baseline,500,1326,0.824,False,False,0.019945859909057617
1_Baseline,500,1327,0.824,False,False,0.019945859909057617
1_Baseline,500,1328,0.826,False,False,0.019945859909057617
1_Baseline,500,1329,0.826,False,False,0.019945859909057617
1_Baseline,500,1330,0.824,False,False,0.019945859909057617
1_Baseline,500,1331,0.824,False,False,0.019945859909057617
1_Baseline,500,1332,0.824,False,False,0.019945859909057617
1_Baseline,500,1333,0.824,False,False,0.019945859909057617
1_Baseline,500,1334,0.824,False,False,0.019945859909057617
1_Baseline,500,1335,0.826,False,False,0.019945859909057617
1_Baseline,500,1336,0.826,False,False,0.019945859909057617
1_Baseline,500,1337,0.826,False,False,0.019945859909057617
1_Baseline,500,1338,0.826,False,False,0.019945859909057617
1_Baseline,500,1339,0.824,False,False,0.019945859909057617
1_Baseline,500,1340,0.824,False,False,0.019945859909057617
1_Baseline,500,1341,0.824,False,False,0.019945859909057617
1_Baseline,500,1342,0.822,False,False,0.019945859909057617
1_Baseline,500,1343,0.822,False,False,0.019945859909057617
1_Baseline,500,1344,0.822,False,False,0.019945859909057617
1_Baseline,500,1345,0.82,False,False,0.019945859909057617
1_Baseline,500,1346,0.82,False,False,0.019945859909057617
1_Baseline,500,1347,0.82,False,False,0.019945859909057617
1_Baseline,500,1348,0.822,False,False,0.019945859909057617
1_Baseline,500,1349,0.82,False,False,0.019945859909057617
1_Baseline,500,1350,0.822,False,False,0.019945859909057617
1_Baseline,500,1351,0.822,False,False,0.019945859909057617
1_Baseline,500,1352,0.822,False,False,0.019945859909057617
1_Baseline,500,1353,0.822,False,False,0.019945859909057617
1_Baseline,500,1354,0.822,False,False,0.019945859909057617
1_Baseline,500,1355,0.82,False,False,0.019945859909057617
1_Baseline,500,1356,0.82,False,False,0.019945859909057617
1_Baseline,500,1357,0.82,False,False,0.019945859909057617
1_Baseline,500,1358,0.822,False,False,0.019945859909057617
1_Baseline,500,1359,0.822,False,False,0.019945859909057617
1_Baseline,500,1360,0.822,False,False,0.019945859909057617
1_Baseline,500,1361,0.822,False,False,0.019945859909057617
1_Baseline,500,1362,0.822,False,False,0.019945859909057617
1_Baseline,500,1363,0.822,False,False,0.019945859909057617
1_Baseline,500,1364,0.82,False,False,0.019945859909057617
1_Baseline,500,1365,0.82,False,False,0.019945859909057617
1_Baseline,500,1366,0.82,False,False,0.019945859909057617
1_Baseline,500,1367,0.818,False,False,0.019945859909057617
1_Baseline,500,1368,0.818,False,False,0.019945859909057617
1_Baseline,500,1369,0.818,False,False,0.019945859909057617
1_Baseline,500,1370,0.818,False,False,0.019945859909057617
1_Baseline,500,1371,0.818,False,False,0.019945859909057617
1_Baseline,500,1372,0.818,False,False,0.019945859909057617
1_Baseline,500,1373,0.816,False,False,0.019945859909057617
1_Baseline,500,1374,0.818,False,False,0.019945859909057617
1_Baseline,500,1375,0.816,False,False,0.019945859909057617
1_Baseline,500,1376,0.816,False,False,0.019945859909057617
1_Baseline,500,1377,0.814,False,False,0.019945859909057617
1_Baseline,500,1378,0.8119999999999999,False,False,0.019945859909057617
1_Baseline,500,1379,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1380,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1381,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1382,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1383,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1384,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1385,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1386,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1387,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1388,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1389,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1390,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1391,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1392,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1393,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1394,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1395,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1396,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1397,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1398,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1399,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1400,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1401,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1402,0.8119999999999999,False,False,0.019945859909057617
1_Baseline,500,1403,0.814,False,False,0.019945859909057617
1_Baseline,500,1404,0.814,False,False,0.019945859909057617
1_Baseline,500,1405,0.8119999999999999,False,False,0.019945859909057617
1_Baseline,500,1406,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1407,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1408,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1409,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1410,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1411,0.8099999999999999,False,False,0.019945859909057617
1_Baseline,500,1412,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1413,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1414,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1415,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1416,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1417,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1418,0.8039999999999999,False,False,0.019945859909057617
1_Baseline,500,1419,0.8039999999999999,False,False,0.019945859909057617
1_Baseline,500,1420,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1421,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1422,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1423,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1424,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1425,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1426,0.7999999999999999,False,False,0.019945859909057617
1_Baseline,500,1427,0.7999999999999999,False,False,0.019945859909057617
1_Baseline,500,1428,0.7999999999999999,False,False,0.019945859909057617
1_Baseline,500,1429,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1430,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1431,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1432,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1433,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1434,0.8039999999999999,False,False,0.019945859909057617
1_Baseline,500,1435,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1436,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1437,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1438,0.8019999999999999,False,False,0.019945859909057617
1_Baseline,500,1439,0.8039999999999999,False,False,0.019945859909057617
1_Baseline,500,1440,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1441,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1442,0.8039999999999999,False,False,0.019945859909057617
1_Baseline,500,1443,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1444,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1445,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1446,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1447,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1448,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1449,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1450,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1451,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1452,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1453,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1454,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1455,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1456,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1457,0.8059999999999999,False,False,0.019945859909057617
1_Baseline,500,1458,0.8079999999999999,False,False,0.019945859909057617
1_Baseline,500,1459,0.8059999999999999,False,False,0.019945859909057617
