5_Topline,500,1000,0.914,True,False,0.012533426284790039
5_Topline,500,1500,0.948,True,False,0.043102264404296875
5_Topline,500,2000,0.936,True,False,0.05653858184814453
5_Topline,500,2500,0.934,True,False,0.07150101661682129
5_Topline,500,3000,0.938,True,False,0.09066128730773926
5_Topline,500,3500,0.912,True,False,0.10565519332885742
5_Topline,500,4000,0.922,True,False,0.11958122253417969
5_Topline,500,4500,0.946,True,False,0.13337087631225586
5_Topline,500,5000,0.926,True,False,0.14809608459472656
5_Topline,500,5500,0.06,True,True,0.16396665573120117
5_Topline,500,6000,0.964,True,False,0.19221138954162598
5_Topline,500,6500,0.922,True,False,0.20816826820373535
5_Topline,500,7000,0.92,True,False,0.22325778007507324
5_Topline,500,7500,0.948,True,False,0.23821711540222168
5_Topline,500,8000,0.94,True,False,0.25317859649658203
5_Topline,500,8500,0.94,True,False,0.26810431480407715
5_Topline,500,9000,0.952,True,False,0.2890462875366211
5_Topline,500,9500,0.942,True,False,0.3040192127227783
5_Topline,500,10000,0.93,True,False,0.31911468505859375
5_Topline,500,10500,0.05,True,False,0.33307766914367676
5_Topline,500,11000,0.92,True,False,0.3477814197540283
5_Topline,500,11500,0.906,True,False,0.3637681007385254
5_Topline,500,12000,0.916,True,False,0.37864255905151367
5_Topline,500,12500,0.93,True,False,0.39459967613220215
5_Topline,500,13000,0.914,True,False,0.41152358055114746
5_Topline,500,13500,0.926,True,False,0.42844581604003906
5_Topline,500,14000,0.926,True,False,0.4423067569732666
5_Topline,500,14500,0.942,True,False,0.4520449638366699
5_Topline,500,15000,0.932,True,False,0.4618246555328369
5_Topline,500,15500,0.096,True,False,0.47711730003356934
5_Topline,500,16000,0.954,True,False,0.5231530666351318
5_Topline,500,16500,0.924,True,False,0.538567066192627
5_Topline,500,17000,0.928,True,False,0.5527923107147217
5_Topline,500,17500,0.942,True,False,0.5667545795440674
5_Topline,500,18000,0.928,True,False,0.5816812515258789
5_Topline,500,18500,0.914,True,False,0.5978963375091553
5_Topline,500,19000,0.936,True,False,0.6179428100585938
5_Topline,500,19500,0.93,True,False,0.6329026222229004
5_Topline,500,20000,0.938,True,False,0.6478967666625977
5_Topline,1500,3000,0.942,True,False,0.017925262451171875
5_Topline,1500,4500,0.9106666666666666,True,False,0.03986358642578125
5_Topline,1500,6000,0.3433333333333333,True,True,0.06180524826049805
5_Topline,1500,7500,0.866,True,False,0.08271384239196777
5_Topline,1500,9000,0.9573333333333334,True,False,0.10069561004638672
5_Topline,1500,10500,0.6513333333333333,True,True,0.11899161338806152
5_Topline,1500,12000,0.14866666666666667,True,False,0.14193391799926758
5_Topline,1500,13500,0.9366666666666666,True,False,0.1618802547454834
5_Topline,1500,15000,0.928,True,False,0.1808321475982666
5_Topline,1500,16500,0.07,True,True,0.1978163719177246
5_Topline,1500,18000,0.96,True,False,0.214738130569458
5_Topline,1500,19500,0.948,True,False,0.23269295692443848
5_Topline,2500,5000,0.9464,True,False,0.03291487693786621
5_Topline,2500,7500,0.0624,True,True,0.06657147407531738
5_Topline,2500,10000,0.9628,True,False,0.09058904647827148
5_Topline,2500,12500,0.062,True,False,0.1135556697845459
5_Topline,2500,15000,0.9496,True,False,0.13452839851379395
5_Topline,2500,17500,0.0536,True,False,0.15548157691955566
5_Topline,2500,20000,0.9512,True,False,0.17739582061767578
